"","schoolcode","sssdistrict","ssslong","ssslat","programplaced","cutoff","quality","size"
"3890",71008,"Hohoe",0.466238558292389,7.03059482574463,"Home Economics",229,229,1
"3891",71009,"Hohoe",0.466238558292389,7.03059482574463,"Agriculture",228,238.333333333333,3
"3892",71009,"Hohoe",0.466238558292389,7.03059482574463,"Business",225,244,4
"3893",71009,"Hohoe",0.466238558292389,7.03059482574463,"General Arts",236,247,3
"3894",71009,"Hohoe",NA,NA,"Agriculture",228,238.333333333333,3
"3895",71009,"Hohoe",NA,NA,"Business",225,244,4
"3896",71009,"Hohoe",NA,NA,"General Arts",236,247,3
"3897",71010,"Hohoe",0.466238558292389,7.03059482574463,"Visual Arts",252,252,1
"3898",71010,"Hohoe",0.466238558292389,7.03059482574463,"Business",232,255.125,8
"3899",71010,"Hohoe",0.466238558292389,7.03059482574463,"General Arts",222,247.25,8
"3900",71010,"Hohoe",0.466238558292389,7.03059482574463,"Agriculture",213,235.142857142857,7
"3901",71010,"Hohoe",0.466238558292389,7.03059482574463,"Home Economics",216,223.5,2
"3902",71010,"Hohoe",NA,NA,"Visual Arts",252,252,1
"3903",71010,"Hohoe",NA,NA,"Business",232,255.125,8
"3904",71010,"Hohoe",NA,NA,"General Arts",222,247.25,8
"3905",71010,"Hohoe",NA,NA,"Agriculture",213,235.142857142857,7
"3906",71010,"Hohoe",NA,NA,"Home Economics",216,223.5,2
"3908",71101,"Jasikan",NA,NA,"General Science",221,263.421052631579,38
"3909",71101,"Jasikan",NA,NA,"Business",230,265.6125,80
"3910",71101,"Jasikan",NA,NA,"General Arts",249,273.85,120
"3911",71101,"Jasikan",NA,NA,"Home Economics",206,244.290322580645,31
"3912",71101,"Jasikan",NA,NA,"Visual Arts",202,249.571428571429,28
"3913",71101,"Akatsi",0.842700481414795,6.20688915252686,"General Science",221,263.421052631579,38
"3914",71101,"Akatsi",0.842700481414795,6.20688915252686,"Business",230,265.6125,80
"3915",71101,"Akatsi",0.842700481414795,6.20688915252686,"General Arts",249,273.85,120
"3916",71101,"Akatsi",0.842700481414795,6.20688915252686,"Home Economics",206,244.290322580645,31
"3917",71101,"Akatsi",0.842700481414795,6.20688915252686,"Visual Arts",202,249.571428571429,28
"3918",71102,"Akatsi",0.842700481414795,6.20688915252686,"Business",214,239.1,40
"3919",71102,"Akatsi",0.842700481414795,6.20688915252686,"Visual Arts",220,239.266666666667,15
"3920",71102,"Akatsi",0.842700481414795,6.20688915252686,"General Arts",229,254.7375,80
"3921",71102,"Jasikan",NA,NA,"Business",214,239.1,40
"3922",71102,"Jasikan",NA,NA,"Visual Arts",220,239.266666666667,15
"3923",71102,"Jasikan",NA,NA,"General Arts",229,254.7375,80
"3924",71103,"Akatsi",0.842700481414795,6.20688915252686,"Visual Arts",213,250.777777777778,9
"3925",71103,"Akatsi",0.842700481414795,6.20688915252686,"Home Economics",200,229.545454545455,22
"3926",71103,"Akatsi",0.842700481414795,6.20688915252686,"General Arts",229,256.8,50
"3927",71103,"Akatsi",0.842700481414795,6.20688915252686,"Business",208,246.46,50
"3928",71103,"Akatsi",0.842700481414795,6.20688915252686,"General Science",209,245.681818181818,22
"3929",71103,"Jasikan",NA,NA,"Visual Arts",213,250.777777777778,9
"3930",71103,"Jasikan",NA,NA,"Home Economics",200,229.545454545455,22
"3931",71103,"Jasikan",NA,NA,"General Arts",229,256.8,50
"3932",71103,"Jasikan",NA,NA,"Business",208,246.46,50
"3933",71103,"Jasikan",NA,NA,"General Science",209,245.681818181818,22
"3934",71104,"Jasikan",NA,NA,"Home Economics",209,228.25,4
"3935",71104,"Jasikan",NA,NA,"General Science",212,212,1
"3936",71104,"Jasikan",NA,NA,"Visual Arts",212,224.25,4
"3937",71104,"Jasikan",NA,NA,"Business",215,225,2
"3938",71104,"Jasikan",NA,NA,"Agriculture",216,239.142857142857,7
"3939",71104,"Jasikan",NA,NA,"Technical",209,237,9
"3940",71104,"Akatsi",0.842700481414795,6.20688915252686,"Home Economics",209,228.25,4
"3941",71104,"Akatsi",0.842700481414795,6.20688915252686,"General Science",212,212,1
"3942",71104,"Akatsi",0.842700481414795,6.20688915252686,"Visual Arts",212,224.25,4
"3943",71104,"Akatsi",0.842700481414795,6.20688915252686,"Business",215,225,2
"3944",71104,"Akatsi",0.842700481414795,6.20688915252686,"Agriculture",216,239.142857142857,7
"3945",71104,"Akatsi",0.842700481414795,6.20688915252686,"Technical",209,237,9
"3946",71105,"Jasikan",NA,NA,"Agriculture",224,290.5,2
"3947",71105,"Akatsi",0.842700481414795,6.20688915252686,"Agriculture",224,290.5,2
"3951",71201,"Kadjebi",0.496497511863708,7.72158908843994,"Agriculture",241,273.22,50
"3952",71201,"Kadjebi",0.496497511863708,7.72158908843994,"Business",240,283.279329608939,179
"3953",71201,"Kadjebi",0.496497511863708,7.72158908843994,"General Science",281,309.04,50
"3954",71201,"Kadjebi",0.496497511863708,7.72158908843994,"Home Economics",223,257.32,50
"3955",71201,"Kadjebi",0.496497511863708,7.72158908843994,"Visual Arts",210,249.242424242424,33
"3956",71201,"Kadjebi",0.496497511863708,7.72158908843994,"General Arts",272,298.226666666667,150
"3957",71201,"Kadjebi",NA,NA,"Agriculture",241,273.22,50
"3958",71201,"Kadjebi",NA,NA,"Business",240,283.279329608939,179
"3959",71201,"Kadjebi",NA,NA,"General Science",281,309.04,50
"3960",71201,"Kadjebi",NA,NA,"Home Economics",223,257.32,50
"3961",71201,"Kadjebi",NA,NA,"Visual Arts",210,249.242424242424,33
"3962",71201,"Kadjebi",NA,NA,"General Arts",272,298.226666666667,150
"3963",71202,"Kadjebi",NA,NA,"Technical",228,228,1
"3964",71202,"Kadjebi",NA,NA,"General Arts",211,261.321428571429,28
"3965",71202,"Kadjebi",NA,NA,"Agriculture",220,242,9
"3966",71202,"Kadjebi",NA,NA,"Business",225,235.857142857143,7
"3967",71202,"Kadjebi",NA,NA,"Home Economics",228,256.75,4
"3968",71202,"Kadjebi",0.496497511863708,7.72158908843994,"Technical",228,228,1
"3969",71202,"Kadjebi",0.496497511863708,7.72158908843994,"General Arts",211,261.321428571429,28
"3970",71202,"Kadjebi",0.496497511863708,7.72158908843994,"Agriculture",220,242,9
"3971",71202,"Kadjebi",0.496497511863708,7.72158908843994,"Business",225,235.857142857143,7
"3972",71202,"Kadjebi",0.496497511863708,7.72158908843994,"Home Economics",228,256.75,4
"3977",80101,"Tamale Metro",NA,NA,"Home Economics",286,306.98,50
"3978",80101,"Tamale Metro",NA,NA,"Agriculture",290,312.25,100
"3979",80101,"Tamale Metro",NA,NA,"Business",308,333.56,100
"3980",80101,"Tamale Metro",NA,NA,"General Arts",331,347.5,100
"3981",80101,"Tamale Metro",NA,NA,"Visual Arts",269,297.44,50
"3982",80101,"Tamale Metro",NA,NA,"General Science",339,359.6,100
"3983",80101,"Tamale Metro",NA,NA,"Technical",237,277.04,50
"3984",80101,"Tamale",-0.784348249435425,9.38335132598877,"Home Economics",286,306.98,50
"3985",80101,"Tamale",-0.784348249435425,9.38335132598877,"Agriculture",290,312.25,100
"3986",80101,"Tamale",-0.784348249435425,9.38335132598877,"Business",308,333.56,100
"3987",80101,"Tamale",-0.784348249435425,9.38335132598877,"General Arts",331,347.5,100
"3988",80101,"Tamale",-0.784348249435425,9.38335132598877,"Visual Arts",269,297.44,50
"3989",80101,"Tamale",-0.784348249435425,9.38335132598877,"General Science",339,359.6,100
"3990",80101,"Tamale",-0.784348249435425,9.38335132598877,"Technical",237,277.04,50
"3991",80102,"Tamale",-0.784348249435425,9.38335132598877,"Home Economics",262,288.64,100
"3992",80102,"Tamale",-0.784348249435425,9.38335132598877,"General Arts",310,327,149
"3993",80102,"Tamale",-0.784348249435425,9.38335132598877,"General Science",306,326.52,100
"3994",80102,"Tamale",-0.784348249435425,9.38335132598877,"Agriculture",276,297.8,100
"3995",80102,"Tamale",-0.784348249435425,9.38335132598877,"Business",286,307.633333333333,150
"3996",80102,"Tamale Metro",NA,NA,"Home Economics",262,288.64,100
"3997",80102,"Tamale Metro",NA,NA,"General Arts",310,327,149
"3998",80102,"Tamale Metro",NA,NA,"General Science",306,326.52,100
"3999",80102,"Tamale Metro",NA,NA,"Agriculture",276,297.8,100
"4000",80102,"Tamale Metro",NA,NA,"Business",286,307.633333333333,150
"4001",80103,"Tamale",-0.784348249435425,9.38335132598877,"Business",263,282.375,360
"4002",80103,"Tamale",-0.784348249435425,9.38335132598877,"Home Economics",261,277.5,60
"4003",80103,"Tamale Metro",NA,NA,"Business",263,282.375,360
"4004",80103,"Tamale Metro",NA,NA,"Home Economics",261,277.5,60
"4005",80104,"Tamale",-0.784348249435425,9.38335132598877,"Home Economics",262,283.2,60
"4006",80104,"Tamale",-0.784348249435425,9.38335132598877,"Business",269,289.56,300
"4007",80104,"Tamale",-0.784348249435425,9.38335132598877,"General Arts",277,294.841666666667,120
"4008",80104,"Tamale Metro",NA,NA,"Home Economics",262,283.2,60
"4009",80104,"Tamale Metro",NA,NA,"Business",269,289.56,300
"4010",80104,"Tamale Metro",NA,NA,"General Arts",277,294.841666666667,120
"4011",80105,"Tamale",-0.784348249435425,9.38335132598877,"Home Economics",254,268.977777777778,45
"4012",80105,"Tamale",-0.784348249435425,9.38335132598877,"Visual Arts",239,256.911111111111,45
"4013",80105,"Tamale",-0.784348249435425,9.38335132598877,"Agriculture",256,275.322222222222,90
"4014",80105,"Tamale",-0.784348249435425,9.38335132598877,"Business",247,263.488888888889,90
"4015",80105,"Tamale Metro",NA,NA,"Home Economics",254,268.977777777778,45
"4016",80105,"Tamale Metro",NA,NA,"Visual Arts",239,256.911111111111,45
"4017",80105,"Tamale Metro",NA,NA,"Agriculture",256,275.322222222222,90
"4018",80105,"Tamale Metro",NA,NA,"Business",247,263.488888888889,90
"4019",80106,"Tamale",-0.784348249435425,9.38335132598877,"Home Economics",231,246.9,50
"4020",80106,"Tamale",-0.784348249435425,9.38335132598877,"Visual Arts",221,241.4,50
"4021",80106,"Tamale",-0.784348249435425,9.38335132598877,"Technical",208,243.788888888889,90
"4022",80106,"Tamale",-0.784348249435425,9.38335132598877,"General Arts",249,266.78,50
"4023",80106,"Tamale",-0.784348249435425,9.38335132598877,"Agriculture",231,248.84,50
"4024",80106,"Tamale Metro",NA,NA,"Home Economics",231,246.9,50
"4025",80106,"Tamale Metro",NA,NA,"Visual Arts",221,241.4,50
"4026",80106,"Tamale Metro",NA,NA,"Technical",208,243.788888888889,90
"4027",80106,"Tamale Metro",NA,NA,"General Arts",249,266.78,50
"4028",80106,"Tamale Metro",NA,NA,"Agriculture",231,248.84,50
"4029",80107,"Tamale Metro",NA,NA,"General Science",326,354.1375,80
"4030",80107,"Tamale Metro",NA,NA,"General Arts",297,324.32,100
"4031",80107,"Tamale Metro",NA,NA,"Agriculture",208,269.180555555556,72
"4032",80107,"Tamale",-0.784348249435425,9.38335132598877,"General Science",326,354.1375,80
"4033",80107,"Tamale",-0.784348249435425,9.38335132598877,"General Arts",297,324.32,100
"4034",80107,"Tamale",-0.784348249435425,9.38335132598877,"Agriculture",208,269.180555555556,72
"4035",80108,"Tamale",-0.784348249435425,9.38335132598877,"General Science",253,280.711111111111,90
"4036",80108,"Tamale",-0.784348249435425,9.38335132598877,"Home Economics",239,256.588888888889,90
"4037",80108,"Tamale",-0.784348249435425,9.38335132598877,"Agriculture",241,260.877777777778,90
"4038",80108,"Tamale Metro",NA,NA,"General Science",253,280.711111111111,90
"4039",80108,"Tamale Metro",NA,NA,"Home Economics",239,256.588888888889,90
"4040",80108,"Tamale Metro",NA,NA,"Agriculture",241,260.877777777778,90
"4041",80109,"Tamale",-0.784348249435425,9.38335132598877,"General Science",216,259.048780487805,41
"4042",80109,"Tamale",-0.784348249435425,9.38335132598877,"General Arts",224,260.03,200
"4043",80109,"Tamale",-0.784348249435425,9.38335132598877,"Business",200,248.115384615385,104
"4044",80109,"Tamale Metro",NA,NA,"General Science",216,259.048780487805,41
"4045",80109,"Tamale Metro",NA,NA,"General Arts",224,260.03,200
"4046",80109,"Tamale Metro",NA,NA,"Business",200,248.115384615385,104
"4047",80110,"Tamale Metro",NA,NA,"Business",209,237.883720930233,43
"4048",80110,"Tamale Metro",NA,NA,"General Arts",210,252.148148148148,54
"4049",80110,"Tamale",-0.784348249435425,9.38335132598877,"Business",209,237.883720930233,43
"4050",80110,"Tamale",-0.784348249435425,9.38335132598877,"General Arts",210,252.148148148148,54
"4062",80201,"West Gonja",NA,NA,"Agriculture",226,248.05,100
"4063",80201,"West Gonja",NA,NA,"General Arts",244,267.794444444444,180
"4064",80201,"West Gonja",NA,NA,"General Science",236,271.86,50
"4065",80201,"West Gonja",NA,NA,"Home Economics",204,241.538461538462,39
"4066",80201,"West Gonja",NA,NA,"Business",198,240.842696629213,178
"4067",80201,"West Gonja (Damongo)",-1.70040583610535,9.50565147399902,"Agriculture",226,248.05,100
"4068",80201,"West Gonja (Damongo)",-1.70040583610535,9.50565147399902,"General Arts",244,267.794444444444,180
"4069",80201,"West Gonja (Damongo)",-1.70040583610535,9.50565147399902,"General Science",236,271.86,50
"4070",80201,"West Gonja (Damongo)",-1.70040583610535,9.50565147399902,"Home Economics",204,241.538461538462,39
"4071",80201,"West Gonja (Damongo)",-1.70040583610535,9.50565147399902,"Business",198,240.842696629213,178
"4072",80202,"West Gonja (Damongo)",-1.70040583610535,9.50565147399902,"Home Economics",218,230.75,8
"4073",80202,"West Gonja (Damongo)",-1.70040583610535,9.50565147399902,"Agriculture",206,228.7,50
"4074",80202,"West Gonja (Damongo)",-1.70040583610535,9.50565147399902,"Technical",218,238.333333333333,6
"4075",80202,"West Gonja (Damongo)",-1.70040583610535,9.50565147399902,"Visual Arts",215,238.4,5
"4076",80202,"West Gonja",NA,NA,"Home Economics",218,230.75,8
"4077",80202,"West Gonja",NA,NA,"Agriculture",206,228.7,50
"4078",80202,"West Gonja",NA,NA,"Technical",218,238.333333333333,6
"4079",80202,"West Gonja",NA,NA,"Visual Arts",215,238.4,5
"4085",80301,"East Gonja (Salaga)",-0.533939599990845,8.72915744781494,"Business",224,249.88,100
"4086",80301,"East Gonja (Salaga)",-0.533939599990845,8.72915744781494,"General Science",241,270.22,50
"4087",80301,"East Gonja (Salaga)",-0.533939599990845,8.72915744781494,"General Arts",256,283.05,100
"4088",80301,"East Gonja (Salaga)",-0.533939599990845,8.72915744781494,"Agriculture",239,268.7,50
"4089",80301,"East Gonja",NA,NA,"Business",224,249.88,100
"4090",80301,"East Gonja",NA,NA,"General Science",241,270.22,50
"4091",80301,"East Gonja",NA,NA,"General Arts",256,283.05,100
"4092",80301,"East Gonja",NA,NA,"Agriculture",239,268.7,50
"4093",80302,"East Gonja",NA,NA,"Home Economics",213,222,5
"4094",80302,"East Gonja",NA,NA,"Business",204,247.634615384615,52
"4095",80302,"East Gonja",NA,NA,"Agriculture",231,263.725,40
"4096",80302,"East Gonja",NA,NA,"General Arts",218,260.091666666667,120
"4097",80302,"East Gonja (Salaga)",-0.533939599990845,8.72915744781494,"Home Economics",213,222,5
"4098",80302,"East Gonja (Salaga)",-0.533939599990845,8.72915744781494,"Business",204,247.634615384615,52
"4099",80302,"East Gonja (Salaga)",-0.533939599990845,8.72915744781494,"Agriculture",231,263.725,40
"4100",80302,"East Gonja (Salaga)",-0.533939599990845,8.72915744781494,"General Arts",218,260.091666666667,120
"4101",80303,"East Gonja",NA,NA,"Home Economics",205,229.788461538462,52
"4102",80303,"East Gonja",NA,NA,"General Arts",224,249.6,130
"4103",80303,"East Gonja",NA,NA,"Business",203,238.265306122449,98
"4104",80303,"East Gonja (Salaga)",-0.533939599990845,8.72915744781494,"Home Economics",205,229.788461538462,52
"4105",80303,"East Gonja (Salaga)",-0.533939599990845,8.72915744781494,"General Arts",224,249.6,130
"4106",80303,"East Gonja (Salaga)",-0.533939599990845,8.72915744781494,"Business",203,238.265306122449,98
"4107",80401,"Nanumba",NA,NA,"General Arts",223,245.058333333333,120
"4108",80401,"Nanumba",NA,NA,"Agriculture",218,232.766666666667,30
"4109",80401,"Nanumba",NA,NA,"General Science",205,238.611111111111,18
"4110",80401,"Nanumba",NA,NA,"Business",197,234.320512820513,78
"4111",80401,"Nanumba North (Bimbilla)",-0.141764163970947,8.81677436828613,"General Arts",223,245.058333333333,120
"4112",80401,"Nanumba North (Bimbilla)",-0.141764163970947,8.81677436828613,"Agriculture",218,232.766666666667,30
"4113",80401,"Nanumba North (Bimbilla)",-0.141764163970947,8.81677436828613,"General Science",205,238.611111111111,18
"4114",80401,"Nanumba North (Bimbilla)",-0.141764163970947,8.81677436828613,"Business",197,234.320512820513,78
"4115",80402,"Nanumba North (Bimbilla)",-0.141764163970947,8.81677436828613,"General Arts",203,228.563636363636,55
"4116",80402,"Nanumba North (Bimbilla)",-0.141764163970947,8.81677436828613,"Agriculture",209,242.785714285714,14
"4117",80402,"Nanumba North (Bimbilla)",-0.141764163970947,8.81677436828613,"Business",212,243,16
"4118",80402,"Nanumba South",NA,NA,"General Arts",203,228.563636363636,55
"4119",80402,"Nanumba South",NA,NA,"Agriculture",209,242.785714285714,14
"4120",80402,"Nanumba South",NA,NA,"Business",212,243,16
"4121",80501,"East Mamprusi",NA,NA,"Home Economics",206,234,64
"4122",80501,"East Mamprusi",NA,NA,"General Arts",235,254.853846153846,130
"4123",80501,"East Mamprusi",NA,NA,"Agriculture",237,256.507692307692,65
"4124",80501,"East Mamprusi",NA,NA,"General Science",231,262.584615384615,65
"4125",80501,"East Mamprusi",NA,NA,"Business",198,233.646153846154,130
"4126",80501,"East Mamprusi (Gambaga)",-0.41415736079216,10.4712734222412,"Home Economics",206,234,64
"4127",80501,"East Mamprusi (Gambaga)",-0.41415736079216,10.4712734222412,"General Arts",235,254.853846153846,130
"4128",80501,"East Mamprusi (Gambaga)",-0.41415736079216,10.4712734222412,"Agriculture",237,256.507692307692,65
"4129",80501,"East Mamprusi (Gambaga)",-0.41415736079216,10.4712734222412,"General Science",231,262.584615384615,65
"4130",80501,"East Mamprusi (Gambaga)",-0.41415736079216,10.4712734222412,"Business",198,233.646153846154,130
"4131",80502,"East Mamprusi (Gambaga)",-0.41415736079216,10.4712734222412,"Agriculture",210,232.25,8
"4132",80502,"East Mamprusi (Gambaga)",-0.41415736079216,10.4712734222412,"General Arts",196,216.8,5
"4133",80502,"Bunkrupgu-Yunguo",NA,NA,"Agriculture",210,232.25,8
"4134",80502,"Bunkrupgu-Yunguo",NA,NA,"General Arts",196,216.8,5
"4135",80503,"East Mamprusi",NA,NA,"General Arts",210,227.5625,16
"4136",80503,"East Mamprusi",NA,NA,"Business",205,221.75,24
